LECROYWaveRunner‘N,20113,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,01-Oct-2018 13:40:55,0                 
Time,Ampl
4.827631e-07,0.000128416
4.828631e-07,0.000108309
4.829631e-07,8.36616e-05
4.830631e-07,5.77168e-05
4.831631e-07,3.1772e-05
4.832631e-07,9.0703e-06
4.833631e-07,-7.79382e-06
4.834631e-07,-1.81717e-05
4.835631e-07,-1.9469e-05
4.836631e-07,-1.29828e-05
4.837631e-07,1.28686e-06
4.838631e-07,2.13941e-05
4.839631e-07,4.5393e-05
4.840631e-07,7.06892e-05
4.841631e-07,9.40395e-05
4.842631e-07,0.00011285
4.843631e-07,0.000126471
4.844631e-07,0.000134254
4.845631e-07,0.000137497
4.846631e-07,0.000136848
4.847631e-07,0.000133605
4.848631e-07,0.000128416
4.849631e-07,0.000122579
4.850631e-07,0.00011739
4.851631e-07,0.00011285
4.852631e-07,0.000108309
4.853631e-07,0.00010312
4.854631e-07,9.6634e-05
4.855631e-07,8.88506e-05
4.856631e-07,7.91213e-05
4.857631e-07,6.87434e-05
4.858631e-07,5.77168e-05
4.859631e-07,4.79875e-05
4.860631e-07,4.02041e-05
4.861631e-07,3.6961e-05
4.862631e-07,3.82582e-05
4.863631e-07,4.47444e-05
4.864631e-07,5.64196e-05
4.865631e-07,7.26351e-05
4.866631e-07,9.07964e-05
4.867631e-07,0.000110904
4.868631e-07,0.000129065
4.869631e-07,0.000145929
4.870631e-07,0.00015955
4.871631e-07,0.000169279
4.872631e-07,0.000175766
4.873631e-07,0.000177063
4.874631e-07,0.000175766
4.875631e-07,0.000171874
4.876631e-07,0.000166685
4.877631e-07,0.000160199
4.878631e-07,0.000153064
4.879631e-07,0.000145929
4.880631e-07,0.000138794
4.881631e-07,0.000131011
4.882631e-07,0.000123876
4.883631e-07,0.000116741
4.884631e-07,0.000109606
4.885631e-07,0.000103769
4.886631e-07,9.85799e-05
4.887631e-07,9.40395e-05
4.888631e-07,8.94992e-05
4.889631e-07,8.43102e-05
4.890631e-07,7.91213e-05
4.891631e-07,7.19865e-05
4.892631e-07,6.29058e-05
4.893631e-07,5.12306e-05
4.894631e-07,3.6961e-05
4.895631e-07,2.20427e-05
4.896631e-07,6.47582e-06
4.897631e-07,-7.1452e-06
4.898631e-07,-1.81717e-05
4.899631e-07,-2.46579e-05
4.900631e-07,-2.59552e-05
4.901631e-07,-2.14148e-05
4.902631e-07,-1.03883e-05
4.903631e-07,5.17858e-06
4.904631e-07,2.39886e-05
4.905631e-07,4.40958e-05
4.906631e-07,6.29058e-05
4.907631e-07,7.97699e-05
4.908631e-07,9.20937e-05
4.909631e-07,9.98771e-05
4.910631e-07,0.00010312
4.911631e-07,0.00010312
4.912631e-07,9.92285e-05
4.913631e-07,9.46882e-05
4.914631e-07,9.07964e-05
4.915631e-07,8.88506e-05
4.916631e-07,8.8202e-05
4.917631e-07,9.01478e-05
4.918631e-07,9.33909e-05
4.919631e-07,9.85799e-05
4.920631e-07,0.000103769
4.921631e-07,0.000110255
4.922631e-07,0.00011739
4.923631e-07,0.000125822
4.924631e-07,0.0001362
4.925631e-07,0.000148524
